"id_registre"|"id_place"|"description"|"loge"|"billets_vendus"|"prix_par_billet"|"recettes"
42168|84|Loge haute|true|4|20|80
42168|85|Billet à|false|109|5|545
42168|88|Billet à|false|400|1|400
42169|87|Billet à|false|6|201|9
42169|85|Billet à|false|18|4|72
42169|88|Billet à|false|121|1|121
42169|86|Billet à|false|14|2|28
42170|87|Billet à|false|29|201|243
42170|83|Loge basse|true|10|40|400
42170|84|Loge haute|true|1|20|20
42170|85|Billet à|false|214|5|1070
42170|86|Billet à|false|244|202|610
42170|88|Billet à|false|380|1|380
42171|87|Billet à|false|45|201|267
42171|86|Billet à|false|141|2|282
42171|85|Billet à|false|54|4|216
42171|88|Billet à|false|401|1|401
42172|86|Billet à|false|219|202|747
42172|88|Billet à|false|410|1|410
42172|83|Loge basse|true|7|40|280
42172|85|Billet à|false|138|5|690
42172|84|Loge haute|true|2|20|40
42172|87|Billet à|false|48|201|72
42173|88|Billet à|false|48|1|48
42173|85|Billet à|false|2|4|8
42173|86|Billet à|false|14|2|28
42173|87|Billet à|false|2|201|3
42174|85|Billet à|false|166|5|830
42174|84|Loge haute|true|2|20|40
42174|83|Loge basse|true|11|40|440
42174|88|Billet à|false|409|1|409
42174|87|Billet à|false|63|201|294
42174|86|Billet à|false|254|202|635
42175|83|Loge basse|true|2|40|80
42175|85|Billet à|false|122|5|610
42175|86|Billet à|false|174|202|435
42175|87|Billet à|false|51|201|276
42175|88|Billet à|false|472|1|472
42176|86|Billet à|false|81|4|324
42176|87|Billet à|false|70|202|175
42176|88|Billet à|false|158|2|316
42176|83|Loge basse|true|5|64|320
42176|84|Loge haute|true|6|32|192
42176|85|Billet à|false|67|207|702
42177|86|Billet à|false|215|202|737
42177|85|Billet à|false|72|5|360
42177|88|Billet à|false|476|1|476
42177|87|Billet à|false|78|201|117
42178|85|Billet à|false|9|4|36
42178|86|Billet à|false|42|2|84
42178|87|Billet à|false|8|201|12
42178|88|Billet à|false|132|1|132
42179|83|Loge basse|true|1|40|40
42179|88|Billet à|false|260|1|260
42179|87|Billet à|false|36|201|54
42179|86|Billet à|false|159|202|597
42179|85|Billet à|false|65|5|325
42187|88|Billet à|false|175|1|175
42187|83|Loge basse|true|1|32|32
42187|85|Billet à|false|18|4|72
42187|86|Billet à|false|48|2|96
42187|87|Billet à|false|15|201|222
42188|88|Billet à|false|98|1|98
42188|85|Billet à|false|16|4|64
42188|86|Billet à|false|27|2|54
42188|87|Billet à|false|8|201|12
42189|88|Billet à|false|61|1|61
42189|86|Billet à|false|18|2|36
42189|85|Billet à|false|15|4|60
42189|87|Billet à|false|4|201|6
42190|86|Billet à|false|51|2|102
42190|85|Billet à|false|50|4|200
42190|87|Billet à|false|7|201|210
42190|88|Billet à|false|158|1|158
42191|85|Billet à|false|11|4|44
42191|86|Billet à|false|25|2|50
42191|87|Billet à|false|4|201|6
42191|88|Billet à|false|88|1|88
42192|86|Billet à|false|34|2|68
42192|88|Billet à|false|137|1|137
42192|87|Billet à|false|8|201|12
42192|85|Billet à|false|50|4|200
42193|88|Billet à|false|98|1|98
42193|87|Billet à|false|3|201|204
42193|83|Loge basse|true|1|32|32
42193|85|Billet à|false|14|4|56
42193|86|Billet à|false|29|2|58
42194|85|Billet à|false|12|4|48
42194|87|Billet à|false|3|201|204
42194|88|Billet à|false|64|1|64
42194|86|Billet à|false|28|2|56
42195|85|Billet à|false|18|4|72
42195|88|Billet à|false|60|1|60
42195|87|Billet à|false|5|201|207
42195|86|Billet à|false|22|2|44
42196|83|Loge basse|true|2|32|64
42196|86|Billet à|false|158|2|316
42196|87|Billet à|false|37|201|255
42196|88|Billet à|false|313|1|313
42196|84|Loge haute|true|1|16|16
42196|85|Billet à|false|90|4|360
42197|86|Billet à|false|23|2|46
42197|85|Billet à|false|12|4|48
42197|88|Billet à|false|107|1|107
42197|87|Billet à|false|2|201|3
42198|86|Billet à|false|105|2|210
42198|88|Billet à|false|273|1|273
42198|87|Billet à|false|12|201|18
42198|85|Billet à|false|46|4|184
42199|87|Billet à|false|31|201|246
42199|85|Billet à|false|174|4|696
42199|84|Loge haute|true|1|16|16
42199|88|Billet à|false|448|1|448
42199|86|Billet à|false|173|2|346
42199|83|Loge basse|true|2|32|64
42200|87|Billet à|false|14|201|21
42200|85|Billet à|false|28|4|112
42200|88|Billet à|false|211|1|211
42200|86|Billet à|false|90|2|180
42201|87|Billet à|false|20|201|30
42201|83|Loge basse|true|3|32|96
42201|85|Billet à|false|137|4|548
42201|88|Billet à|false|338|1|338
42201|86|Billet à|false|131|2|262
42202|85|Billet à|false|24|4|96
42202|86|Billet à|false|35|2|70
42202|87|Billet à|false|8|201|12
42202|88|Billet à|false|135|1|135
42203|85|Billet à|false|223|4|892
42203|88|Billet à|false|519|1|519
42203|87|Billet à|false|48|201|72
42203|86|Billet à|false|211|2|422
42203|84|Loge haute|true|1|16|16
42203|83|Loge basse|true|1|32|32
42204|87|Billet à|false|3|201|204
42204|86|Billet à|false|43|2|86
42204|85|Billet à|false|17|4|68
42204|88|Billet à|false|178|1|178
42205|87|Billet à|false|21|201|231
42205|85|Billet à|false|43|4|172
42205|86|Billet à|false|87|2|174
42205|83|Loge basse|true|2|32|64
42205|88|Billet à|false|226|1|226
42206|88|Billet à|false|142|1|142
42206|85|Billet à|false|11|4|44
42206|86|Billet à|false|41|2|82
42206|87|Billet à|false|12|201|18
42207|87|Billet à|false|38|201|57
42207|86|Billet à|false|182|2|364
42207|85|Billet à|false|109|4|436
42207|84|Loge haute|true|1|16|16
42207|83|Loge basse|true|2|32|64
42207|88|Billet à|false|397|1|397
42208|85|Billet à|false|1|4|4
42208|87|Billet à|false|16|201|24
42208|88|Billet à|false|86|1|86
42208|86|Billet à|false|29|2|58
42209|85|Billet à|false|61|4|244
42209|88|Billet à|false|145|1|145
42209|87|Billet à|false|12|201|18
42209|86|Billet à|false|84|2|168
42210|87|Billet à|false|9|201|213
42210|85|Billet à|false|26|4|104
42210|86|Billet à|false|31|2|62
42210|88|Billet à|false|133|1|133
42211|85|Billet à|false|78|4|312
42211|88|Billet à|false|212|1|212
42211|87|Billet à|false|25|201|237
42211|86|Billet à|false|61|2|122
42212|87|Billet à|false|10|201|15
42212|86|Billet à|false|67|2|134
42212|85|Billet à|false|59|4|236
42212|88|Billet à|false|201|1|201
42213|86|Billet à|false|59|2|118
42213|85|Billet à|false|66|4|264
42213|88|Billet à|false|200|1|200
42213|87|Billet à|false|22|201|33
42213|83|Loge basse|true|3|32|96
42214|85|Billet à|false|47|4|188
42214|86|Billet à|false|78|2|156
42214|88|Billet à|false|212|1|212
42214|87|Billet à|false|20|201|30
42215|86|Billet à|false|61|2|122
42215|88|Billet à|false|77|1|77
42215|87|Billet à|false|6|201|9
42215|85|Billet à|false|17|4|68
42216|88|Billet à|false|257|1|257
42216|87|Billet à|false|15|201|222
42216|86|Billet à|false|62|2|124
42216|85|Billet à|false|40|4|160
42216|84|Loge haute|true|1|16|16
42217|88|Billet à|false|62|1|62
42217|85|Billet à|false|5|4|20
42217|86|Billet à|false|32|2|64
42217|87|Billet à|false|12|201|18
42218|85|Billet à|false|38|4|152
42218|88|Billet à|false|257|1|257
42218|87|Billet à|false|19|201|228
42218|86|Billet à|false|96|2|192
42219|88|Billet à|false|272|1|272
42219|85|Billet à|false|61|4|244
42219|86|Billet à|false|108|2|216
42219|87|Billet à|false|20|201|30
42219|83|Loge basse|true|1|32|32
42220|88|Billet à|false|164|1|164
42220|87|Billet à|false|7|201|210
42220|86|Billet à|false|49|2|98
42220|85|Billet à|false|28|4|112
42221|85|Billet à|false|14|4|56
42221|86|Billet à|false|23|2|46
42221|87|Billet à|false|2|201|3
42221|88|Billet à|false|61|1|61
42222|86|Billet à|false|42|2|84
42222|87|Billet à|false|13|201|219
42222|85|Billet à|false|29|4|116
42222|88|Billet à|false|144|1|144
42223|86|Billet à|false|38|2|76
42223|87|Billet à|false|7|201|210
42223|88|Billet à|false|158|1|158
42223|83|Loge basse|true|1|30|30
42223|85|Billet à|false|39|4|156
42224|88|Billet à|false|98|1|98
42224|85|Billet à|false|21|4|84
42224|86|Billet à|false|35|2|70
42224|87|Billet à|false|9|201|213
42225|88|Billet à|false|147|1|147
42225|87|Billet à|false|8|201|12
42225|86|Billet à|false|26|2|52
42225|85|Billet à|false|31|4|124
42226|85|Billet à|false|19|4|76
42226|86|Billet à|false|20|2|40
42226|87|Billet à|false|2|201|3
42226|88|Billet à|false|95|1|95
42227|86|Billet à|false|50|2|100
42227|85|Billet à|false|21|4|84
42227|87|Billet à|false|136|1|136
42228|88|Billet à|false|59|1|59
42228|85|Billet à|false|5|4|20
42228|86|Billet à|false|10|2|20
42228|87|Billet à|false|3|201|204
42229|86|Billet à|false|14|2|28
42229|88|Billet à|false|93|1|93
42229|87|Billet à|false|13|201|219
42229|85|Billet à|false|8|4|32
42230|86|Billet à|false|11|2|22
42230|85|Billet à|false|8|4|32
42230|88|Billet à|false|88|1|88
42230|87|Billet à|false|4|201|6
42231|85|Billet à|false|4|4|16
42231|86|Billet à|false|20|2|40
42231|87|Billet à|false|2|201|3
42231|88|Billet à|false|74|1|74
42232|85|Billet à|false|6|4|24
42232|88|Billet à|false|32|1|32
42232|87|Billet à|false|4|201|6
42232|86|Billet à|false|18|2|36
42233|85|Billet à|false|28|4|112
42233|88|Billet à|false|224|1|224
42233|87|Billet à|false|9|201|213
42233|86|Billet à|false|60|2|120
42234|85|Billet à|false|9|4|36
42234|88|Billet à|false|73|1|73
42234|87|Billet à|false|9|201|213
42234|86|Billet à|false|35|2|70
42235|88|Billet à|false|143|1|143
42235|85|Billet à|false|43|4|172
42235|86|Billet à|false|41|2|82
42235|87|Billet à|false|8|201|12
42236|88|Billet à|false|59|1|59
42236|85|Billet à|false|6|4|24
42236|86|Billet à|false|14|2|28
42236|87|Billet à|false|5|201|207
42237|86|Billet à|false|102|2|204
42237|87|Billet à|false|10|201|15
42237|88|Billet à|false|253|1|253
42237|83|Loge basse|true|1|32|32
42237|84|Loge haute|true|1|16|16
42237|85|Billet à|false|50|4|200
42238|88|Billet à|false|96|1|96
42238|87|Billet à|false|11|201|216
42238|86|Billet à|false|28|2|56
42238|85|Billet à|false|8|4|32
42239|85|Billet à|false|38|4|152
42239|86|Billet à|false|61|2|122
42239|87|Billet à|false|7|201|210
42239|88|Billet à|false|137|1|137
42240|83|Loge basse|true|1|32|32
42240|88|Billet à|false|173|1|173
42240|85|Billet à|false|22|4|88
42240|86|Billet à|false|34|2|68
42240|87|Billet à|false|17|201|225
42241|88|Billet à|false|72|1|72
42241|87|Billet à|false|12|201|18
42241|86|Billet à|false|27|2|54
42241|85|Billet à|false|6|4|24
42242|88|Billet à|false|67|1|67
42242|87|Billet à|false|2|201|3
42242|86|Billet à|false|16|2|32
42242|85|Billet à|false|6|4|24
42243|88|Billet à|false|232|1|232
42243|85|Billet à|false|26|4|104
42243|86|Billet à|false|71|2|142
42243|87|Billet à|false|17|201|225
42244|87|Billet à|false|1|201|201
42244|86|Billet à|false|13|2|26
42244|85|Billet à|false|3|4|12
42244|88|Billet à|false|43|1|43
42245|88|Billet à|false|85|1|85
42245|85|Billet à|false|26|4|104
42245|86|Billet à|false|21|2|42
42245|87|Billet à|false|7|201|210
42246|88|Billet à|false|82|1|82
42246|85|Billet à|false|7|4|28
42246|86|Billet à|false|28|2|56
42246|87|Billet à|false|1|201|201
42247|86|Billet à|false|19|2|38
42247|88|Billet à|false|83|1|83
42247|87|Billet à|false|5|201|207
42247|85|Billet à|false|6|4|24
42248|86|Billet à|false|14|2|28
42248|87|Billet à|false|1|201|201
42248|88|Billet à|false|63|1|63
42248|85|Billet à|false|5|4|20
42249|86|Billet à|false|93|2|186
42249|84|Loge haute|true|1|16|16
42249|88|Billet à|false|259|1|259
42249|87|Billet à|false|19|201|228
42249|85|Billet à|false|40|4|160
42250|88|Billet à|false|25|1|25
42250|86|Billet à|false|21|2|42
42250|87|Billet à|false|5|201|207
42250|85|Billet à|false|9|4|36
42251|88|Billet à|false|31|1|31
42251|85|Billet à|false|1|4|4
42251|86|Billet à|false|13|2|26
42251|87|Billet à|false|3|201|204
42252|85|Billet à|false|2|2|4
42252|86|Billet à|false|1|201|201
42252|87|Billet à|false|22|1|22
42253|85|Billet à|false|18|4|72
42253|88|Billet à|false|110|1|110
42253|87|Billet à|false|4|201|6
42253|86|Billet à|false|28|2|56
42254|85|Billet à|false|13|4|52
42254|86|Billet à|false|46|2|92
42254|87|Billet à|false|14|201|21
42254|88|Billet à|false|98|1|98
42255|85|Billet à|false|6|4|24
42255|88|Billet à|false|72|1|72
42255|86|Billet à|false|12|2|24
42255|87|Billet à|false|2|201|203
42256|86|Billet à|false|19|2|38
42256|87|Billet à|false|74|1|74
42256|85|Billet à|false|12|4|48
42257|87|Billet à|false|5|201|207
42257|88|Billet à|false|143|1|143
42257|85|Billet à|false|36|4|144
42257|86|Billet à|false|36|2|72
42258|87|Billet à|false|6|201|9
42258|88|Billet à|false|206|1|206
42258|85|Billet à|false|57|4|228
42258|86|Billet à|false|49|2|98
42259|88|Billet à|false|48|1|48
42259|85|Billet à|false|14|4|56
42259|86|Billet à|false|17|2|34
42259|87|Billet à|false|9|201|213
42260|85|Billet à|false|88|4|352
42260|88|Billet à|false|272|1|272
42260|87|Billet à|false|16|201|24
42260|86|Billet à|false|120|2|240
42261|86|Billet à|false|22|2|44
42261|88|Billet à|false|68|1|68
42261|87|Billet à|false|2|201|3
42261|85|Billet à|false|4|4|16
42262|88|Billet à|false|321|1|321
42262|87|Billet à|false|21|201|231
42262|86|Billet à|false|92|2|184
42262|85|Billet à|false|96|4|384
42262|83|Loge basse|true|2|32|64
42263|85|Billet à|false|21|4|84
42263|88|Billet à|false|73|1|73
42263|87|Billet à|false|2|201|3
42263|86|Billet à|false|26|2|52
42264|88|Billet à|false|377|1|377
42264|87|Billet à|false|23|201|234
42264|86|Billet à|false|107|2|214
42264|85|Billet à|false|141|4|564
42265|85|Billet à|false|16|4|64
42265|88|Billet à|false|90|1|90
42265|87|Billet à|false|2|201|3
42265|86|Billet à|false|33|2|66
42266|87|Billet à|false|23|201|234
42266|88|Billet à|false|297|1|297
42266|85|Billet à|false|97|4|388
42266|86|Billet à|false|104|2|208
42267|86|Billet à|false|86|2|172
42267|88|Billet à|false|274|1|274
42267|85|Billet à|false|28|4|112
42267|87|Billet à|false|18|201|27
42268|86|Billet à|false|36|2|72
42268|85|Billet à|false|50|4|200
42268|88|Billet à|false|112|1|112
42268|87|Billet à|false|5|201|207
42269|87|Billet à|false|35|1|35
42269|83|Loge basse|true|1|32|32
42269|85|Billet à|false|13|4|52
42269|86|Billet à|false|22|2|44
42270|87|Billet à|false|68|1|68
42270|85|Billet à|false|34|4|136
42270|86|Billet à|false|30|2|60
42271|85|Billet à|false|28|4|112
42271|88|Billet à|false|138|1|138
42271|87|Billet à|false|2|201|3
42271|86|Billet à|false|26|2|52
42272|87|Billet à|false|7|201|210
42272|88|Billet à|false|64|1|64
42272|85|Billet à|false|19|4|76
42272|86|Billet à|false|26|2|52
42273|87|Billet à|false|3|201|204
42273|88|Billet à|false|68|1|68
42273|86|Billet à|false|10|2|20
42273|85|Billet à|false|3|4|12
42274|85|Billet à|false|20|4|80
42274|88|Billet à|false|197|1|197
42274|87|Billet à|false|17|201|225
42274|86|Billet à|false|81|2|162
42275|85|Billet à|false|2|4|8
42275|88|Billet à|false|39|1|39
42275|87|Billet à|false|2|201|3
42275|86|Billet à|false|12|2|24
42276|86|Billet à|false|17|2|34
42276|83|Loge basse|true|1|32|32
42276|85|Billet à|false|5|4|20
42276|88|Billet à|false|44|1|44
42276|87|Billet à|false|6|201|9
42277|86|Billet à|false|14|2|28
42277|87|Billet à|false|4|201|6
42277|88|Billet à|false|41|1|41
42277|85|Billet à|false|5|4|20
42278|83|Loge basse|true|1|32|32
42278|88|Billet à|false|92|1|92
42278|87|Billet à|false|9|201|213
42278|86|Billet à|false|31|2|62
42278|85|Billet à|false|14|4|56
42279|86|Billet à|false|9|2|18
42279|85|Billet à|false|1|4|4
42279|87|Billet à|false|38|1|38
42280|85|Billet à|false|20|4|80
42280|86|Billet à|false|38|2|76
42280|88|Billet à|false|106|1|106
42280|87|Billet à|false|15|201|222
42281|88|Billet à|false|138|1|138
42281|85|Billet à|false|3|4|12
42281|86|Billet à|false|38|2|76
42281|87|Billet à|false|9|201|213
42282|87|Billet à|false|1|201|201
42282|88|Billet à|false|33|1|33
42282|86|Billet à|false|6|2|12
42282|85|Billet à|false|1|4|4
42283|85|Billet à|false|5|4|20
42283|86|Billet à|false|9|2|18
42283|87|Billet à|false|1|201|201
42283|88|Billet à|false|45|1|45
42284|86|Billet à|false|30|2|60
42284|87|Billet à|false|7|201|210
42284|88|Billet à|false|116|1|116
42284|85|Billet à|false|14|4|56
42285|88|Billet à|false|80|1|80
42285|87|Billet à|false|2|201|3
42285|86|Billet à|false|33|2|66
42285|85|Billet à|false|36|4|144
42286|86|Billet à|false|13|2|26
42286|85|Billet à|false|5|4|20
42286|87|Billet à|false|53|1|53
42287|86|Billet à|false|41|2|82
42287|87|Billet à|false|2|201|3
42287|88|Billet à|false|101|1|101
42287|84|Loge haute|true|1|16|16
42287|85|Billet à|false|22|4|88
42288|87|Billet à|false|12|201|18
42288|88|Billet à|false|63|1|63
42288|85|Billet à|false|11|4|44
42288|86|Billet à|false|13|2|26
42289|88|Billet à|false|93|1|93
42289|87|Billet à|false|1|201|201
42289|85|Billet à|false|27|4|108
42289|86|Billet à|false|25|2|50
42290|85|Billet à|false|20|4|80
42290|87|Billet à|false|2|201|3
42290|86|Billet à|false|22|2|44
42290|88|Billet à|false|37|1|37
42291|85|Billet à|false|4|4|16
42291|88|Billet à|false|57|1|57
42291|87|Billet à|false|1|201|201
42291|86|Billet à|false|20|2|40
42292|83|Loge basse|true|4|32|128
42292|86|Billet à|false|88|2|176
42292|87|Billet à|false|10|201|15
42292|88|Billet à|false|260|1|260
42292|85|Billet à|false|131|4|524
42293|87|Billet à|false|20|1|20
42293|85|Billet à|false|6|4|24
42293|86|Billet à|false|4|2|8
42294|87|Billet à|false|14|201|21
42294|88|Billet à|false|168|1|168
42294|86|Billet à|false|61|2|122
42294|85|Billet à|false|67|4|268
42294|83|Loge basse|true|1|32|32
42295|88|Billet à|false|153|1|153
42295|87|Billet à|false|2|201|3
42295|86|Billet à|false|71|2|142
42295|85|Billet à|false|6|4|24
42296|88|Billet à|false|177|1|177
42296|85|Billet à|false|93|4|372
42296|86|Billet à|false|60|2|120
42296|83|Loge basse|true|2|32|64
42296|87|Billet à|false|19|201|228
42297|88|Billet à|false|45|1|45
42297|86|Billet à|false|10|2|20
42297|85|Billet à|false|2|4|8
42297|87|Billet à|false|3|201|204
42298|85|Billet à|false|63|4|252
42298|86|Billet à|false|43|2|86
42298|87|Billet à|false|11|201|216
42298|88|Billet à|false|196|1|196
42298|83|Loge basse|true|1|32|32
42298|84|Loge haute|true|1|16|16
42299|88|Billet à|false|237|1|237
42299|85|Billet à|false|66|4|264
42299|83|Loge basse|true|1|32|32
42299|86|Billet à|false|50|2|100
42299|87|Billet à|false|4|201|6
42300|85|Billet à|false|63|4|252
42300|83|Loge basse|true|1|32|32
42300|86|Billet à|false|88|2|176
42300|87|Billet à|false|6|201|9
42300|88|Billet à|false|179|1|179
42301|83|Loge basse|true|1|32|32
42301|88|Billet à|false|131|1|131
42301|87|Billet à|false|10|201|15
42301|86|Billet à|false|49|2|98
42301|85|Billet à|false|67|4|268
42302|83|Loge basse|true|1|32|32
42302|88|Billet à|false|160|1|160
42302|87|Billet à|false|8|201|12
42302|86|Billet à|false|51|2|102
42302|85|Billet à|false|74|4|296
42303|85|Billet à|false|53|4|212
42303|88|Billet à|false|192|1|192
42303|86|Billet à|false|60|2|120
42303|87|Billet à|false|5|201|207
42303|83|Loge basse|true|1|30|30
42304|84|Loge haute|true|1|16|16
42304|85|Billet à|false|58|4|232
42304|86|Billet à|false|40|2|80
42304|87|Billet à|false|8|201|12
42304|88|Billet à|false|120|1|120
42304|83|Loge basse|true|3|32|96
42305|87|Billet à|false|6|201|9
42305|85|Billet à|false|68|4|272
42305|86|Billet à|false|45|2|90
42305|88|Billet à|false|162|1|162
42306|88|Billet à|false|102|1|102
42306|85|Billet à|false|45|4|180
42306|86|Billet à|false|25|2|50
42306|87|Billet à|false|3|201|204
42307|87|Billet à|false|25|201|237
42307|86|Billet à|false|87|2|174
42307|85|Billet à|false|51|4|204
42307|83|Loge basse|true|1|32|32
42307|88|Billet à|false|241|1|241
42308|87|Billet à|false|12|201|18
42308|85|Billet à|false|30|4|120
42308|86|Billet à|false|51|2|102
42308|88|Billet à|false|105|1|105
42309|86|Billet à|false|94|2|188
42309|88|Billet à|false|215|1|215
42309|85|Billet à|false|34|4|136
42309|87|Billet à|false|28|201|42
42310|85|Billet à|false|22|4|88
42310|86|Billet à|false|55|2|110
42310|88|Billet à|false|102|1|102
42310|87|Billet à|false|5|201|207
42311|86|Billet à|false|35|2|70
42311|88|Billet à|false|118|1|118
42311|87|Billet à|false|4|201|6
42311|85|Billet à|false|26|4|104
42312|87|Billet à|false|7|201|210
42312|83|Loge basse|true|1|32|32
42312|85|Billet à|false|36|4|144
42312|86|Billet à|false|32|2|64
42312|88|Billet à|false|169|1|169
42313|88|Billet à|false|137|1|137
42313|87|Billet à|false|9|201|213
42313|85|Billet à|false|42|4|168
42313|86|Billet à|false|25|2|50
42314|85|Billet à|false|9|4|36
42314|86|Billet à|false|56|2|112
42314|88|Billet à|false|161|1|161
42314|87|Billet à|false|11|201|216
42315|85|Billet à|false|29|4|116
42315|88|Billet à|false|97|1|97
42315|87|Billet à|false|2|201|3
42315|86|Billet à|false|30|2|60
42316|86|Billet à|false|60|2|120
42316|88|Billet à|false|290|1|290
42316|87|Billet à|false|13|201|219
42316|85|Billet à|false|78|4|312
42317|88|Billet à|false|517|1|517
42317|84|Loge haute|true|2|16|32
42317|85|Billet à|false|270|4|1080
42317|86|Billet à|false|190|2|380
42317|83|Loge basse|true|9|32|288
42317|87|Billet à|false|74|201|111
42318|87|Billet à|false|6|201|9
42318|85|Billet à|false|18|4|72
42318|86|Billet à|false|34|2|68
42318|88|Billet à|false|107|1|107
42319|88|Billet à|false|272|1|272
42319|86|Billet à|false|129|2|258
42319|85|Billet à|false|121|4|484
42319|87|Billet à|false|31|201|246
42320|88|Billet à|false|140|1|140
42320|87|Billet à|false|6|201|9
42320|85|Billet à|false|36|4|144
42320|83|Loge basse|true|1|32|32
42320|86|Billet à|false|50|2|100
42321|87|Billet à|false|3|201|204
42321|88|Billet à|false|82|1|82
42321|85|Billet à|false|5|4|20
42321|86|Billet à|false|35|2|70
42322|88|Billet à|false|284|1|284
42322|83|Loge basse|true|2|32|64
42322|85|Billet à|false|104|4|416
42322|86|Billet à|false|112|2|224
42322|87|Billet à|false|34|201|51
42323|85|Billet à|false|6|4|24
42323|87|Billet à|false|53|1|53
42323|86|Billet à|false|7|2|14
42324|85|Billet à|false|83|4|332
42324|86|Billet à|false|69|2|138
42324|88|Billet à|false|199|1|199
42324|87|Billet à|false|5|201|207
42325|88|Billet à|false|63|1|63
42325|85|Billet à|false|10|4|40
42325|86|Billet à|false|23|2|46
42325|87|Billet à|false|1|201|201
42326|87|Billet à|false|35|201|252
42326|83|Loge basse|true|3|32|96
42326|86|Billet à|false|106|2|212
42326|85|Billet à|false|91|4|364
42326|88|Billet à|false|209|1|209
42326|84|Loge haute|true|1|16|16
42327|85|Billet à|false|4|4|16
42327|86|Billet à|false|48|2|96
42327|87|Billet à|false|8|201|12
42327|88|Billet à|false|125|1|125
42328|86|Billet à|false|80|2|160
42328|88|Billet à|false|196|1|196
42328|84|Loge haute|true|1|16|16
42328|85|Billet à|false|40|4|160
42328|87|Billet à|false|5|201|207
42329|88|Billet à|false|154|1|154
42329|87|Billet à|false|7|201|210
42329|86|Billet à|false|51|2|102
42329|85|Billet à|false|23|4|92
42330|87|Billet à|false|10|201|15
42330|85|Billet à|false|20|4|80
42330|88|Billet à|false|121|1|121
42330|86|Billet à|false|26|2|52
42331|86|Billet à|false|61|2|122
42331|88|Billet à|false|248|1|248
42331|85|Billet à|false|44|4|176
42331|87|Billet à|false|9|201|213
42332|83|Loge basse|true|4|32|128
42332|88|Billet à|false|345|1|345
42332|85|Billet à|false|140|4|560
42332|86|Billet à|false|154|2|308
42332|87|Billet à|false|54|201|81
42333|88|Billet à|false|403|1|403
42333|85|Billet à|false|118|4|472
42333|86|Billet à|false|183|2|366
42333|87|Billet à|false|45|201|267
42334|85|Billet à|false|33|4|132
42334|88|Billet à|false|418|1|418
42334|87|Billet à|false|63|201|294
42334|86|Billet à|false|183|2|366
42335|88|Billet à|false|224|1|224
42335|87|Billet à|false|16|201|24
42335|85|Billet à|false|81|4|324
42335|86|Billet à|false|101|2|202
42336|88|Billet à|false|91|1|91
42336|85|Billet à|false|9|4|36
42336|86|Billet à|false|32|2|64
42336|87|Billet à|false|7|201|210
42337|85|Billet à|false|88|4|352
42337|88|Billet à|false|246|1|246
42337|87|Billet à|false|6|201|9
42337|86|Billet à|false|95|2|190
42338|85|Billet à|false|8|4|32
42338|88|Billet à|false|96|1|96
42338|87|Billet à|false|2|201|3
42338|86|Billet à|false|25|2|50
42339|87|Billet à|false|22|201|33
42339|85|Billet à|false|135|4|540
42339|86|Billet à|false|110|2|220
42339|88|Billet à|false|366|1|366
42340|85|Billet à|false|61|4|244
42340|86|Billet à|false|152|2|304
42340|87|Billet à|false|12|201|18
42340|88|Billet à|false|336|1|336
42341|87|Billet à|false|30|201|45
42341|88|Billet à|false|290|1|290
42341|84|Loge haute|true|1|16|16
42341|85|Billet à|false|144|4|576
42341|86|Billet à|false|151|2|302
42342|87|Billet à|false|13|201|219
42342|88|Billet à|false|241|1|241
42342|85|Billet à|false|51|4|204
42342|86|Billet à|false|125|2|250
42343|83|Loge basse|true|1|32|32
42343|85|Billet à|false|117|4|468
42343|86|Billet à|false|108|2|216
42343|87|Billet à|false|16|201|24
42343|88|Billet à|false|264|1|264
42343|1|Irregular Receipts|false|10|2|20
42344|87|Billet à|false|3|201|204
42344|86|Billet à|false|13|2|26
42344|85|Billet à|false|30|4|120
42344|88|Billet à|false|86|1|86
42345|83|Loge basse|true|1|30|30
42345|88|Billet à|false|229|1|229
42345|85|Billet à|false|110|4|440
42345|86|Billet à|false|119|2|238
42345|87|Billet à|false|15|201|222
42346|85|Billet à|false|13|4|52
42346|86|Billet à|false|25|2|50
42346|87|Billet à|false|1|201|201
42346|88|Billet à|false|109|1|109
42347|88|Billet à|false|457|1|457
42347|85|Billet à|false|137|4|548
42347|87|Billet à|false|58|201|87
42347|86|Billet à|false|208|2|416
42347|84|Loge haute|true|1|16|16
42348|88|Billet à|false|141|1|141
42348|85|Billet à|false|12|4|48
42348|87|Billet à|false|14|201|21
42348|86|Billet à|false|17|2|34
42349|85|Billet à|false|141|4|564
42349|88|Billet à|false|274|1|274
42349|87|Billet à|false|29|201|243
42349|84|Loge haute|true|1|16|16
42349|86|Billet à|false|110|2|220
42350|85|Billet à|false|9|4|36
42350|86|Billet à|false|10|2|20
42350|87|Billet à|false|9|201|213
42350|88|Billet à|false|106|1|106
42351|83|Loge basse|true|2|32|64
42351|85|Billet à|false|86|4|344
42351|86|Billet à|false|124|2|248
42351|87|Billet à|false|18|201|27
42351|88|Billet à|false|250|1|250
42352|85|Billet à|false|23|4|92
42352|86|Billet à|false|122|2|244
42352|87|Billet à|false|31|201|246
42352|88|Billet à|false|327|1|327
42353|85|Billet à|false|100|4|400
42353|86|Billet à|false|123|2|246
42353|87|Billet à|false|16|201|24
42353|88|Billet à|false|220|1|220
42354|87|Billet à|false|42|201|63
